frame,time_s,detected,nose_visibility,nose_x,nose_y,nose_z,left_shoulder_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_visibility,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_visibility,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,left_hip_visibility,left_hip_x,left_hip_y,left_hip_z,right_hip_visibility,right_hip_x,right_hip_y,right_hip_z,left_knee_visibility,left_knee_x,left_knee_y,left_knee_z,right_knee_visibility,right_knee_x,right_knee_y,right_knee_z,left_ankle_visibility,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_visibility,right_ankle_x,right_ankle_y,right_ankle_z,mean_visibility,num_visible
206,8.24,1,0.9997633099555969,0.5227122052641383,0.3646605139055228,-0.42421074390983704,0.9998263120651245,0.6192611635369336,0.5320244625527946,-0.03031480651503373,0.9992538094520569,0.4276718167399398,0.530222531725732,0.019598648208323684,0.9989888668060303,0.7083858400267978,0.7123169253249226,-0.19978822770181398,0.9979320168495178,0.3297918930339818,0.71908293828633,-0.10110866906820029,0.9994301795959473,0.7803922364625199,0.5366765371344341,-0.662994617564585,0.9990516304969788,0.25036938394717023,0.5387737026970606,-0.5406003245913308,0.9107784032821655,0.5644102960923604,0.989813960821482,0.020116114388363922,0.875929057598114,0.45474444253132007,0.9855877189854789,-0.017633602406447124,0.020730139687657356,,,,0.01786740869283676,,,,0.011330678127706051,,,,0.008256723172962666,,,,0.6799337335217458,9
207,8.28,1,0.9997528195381165,0.5226769150189727,0.36876428997068234,-0.42951261675758445,0.9998252391815186,0.6195200807302785,0.5343169228954614,-0.03455813839022217,0.9992568492889404,0.4276916123980802,0.5327666795242203,0.016572506718894337,0.9989635348320007,0.7086959704536033,0.7156879449869673,-0.20514369161649715,0.9978692531585693,0.3300054625949863,0.7225088563132942,-0.10444239817862513,0.9994118213653564,0.780437492197653,0.5386690038410125,-0.6677661260368171,0.9990296363830566,0.2500002407424465,0.5407118707709228,-0.5465334529124026,0.9054340124130249,0.5643846282431983,0.9917427083469794,0.021042186346471464,0.8690184950828552,0.45433887934704303,0.9861006816540168,-0.018546003744110955,0.02127860113978386,,,,0.018106432631611824,,,,0.011478198692202568,,,,0.008336838334798813,,,,0.6790585947724489,9
208,8.32,1,0.9997448325157166,0.5230182797337093,0.37295151961727974,-0.4359342194942861,0.9998184442520142,0.6202670006468608,0.5371017098135203,-0.03952248635181515,0.9992579817771912,0.4277145799287324,0.5354535437814256,0.012498659374954648,0.9989526867866516,0.708910486831713,0.7214182120054797,-0.20982024775154312,0.9978463053703308,0.33017941409320856,0.7261159062979681,-0.10833207870486737,0.99940425157547,0.7804847637873195,0.5444751418210176,-0.6712206228853483,0.9990221858024597,0.24981319172928437,0.5431429383028448,-0.5514935763785866,0.8954825401306152,0.5646512610066585,0.9937530484231467,0.02168184359001528,0.8579246401786804,0.4540558791877208,0.9869564291059776,-0.01918564245261137,0.022451937198638916,,,,0.0190814770758152,,,,0.011767495423555374,,,,0.008716841228306293,,,,0.677651663024265,9
209,8.36,1,0.9997348189353943,0.5227991673784615,0.3779187614621602,-0.43837078175383415,0.9998182058334351,0.6206908889572124,0.5409111368452028,-0.04310359452766289,0.9992429614067078,0.4277370676797346,0.5389256854886117,0.010973881017764054,0.9989559650421143,0.7090518864136077,0.725422764921475,-0.21171334876959363,0.997776210308075,0.3302955653844263,0.7294770646511161,-0.10283917286469887,0.9993962645530701,0.7805144564353338,0.5492884899779136,-0.6729775882757558,0.9989511370658875,0.24935413385058236,0.5464933500496775,-0.5458253203309317,0.8901868462562561,0.5646794032696939,0.9960645485423514,0.020376179366203024,0.8506436944007874,0.45385819928894083,0.9884506306403738,-0.017867077239952178,0.022463573142886162,,,,0.019021617248654366,,,,0.011711081489920616,,,,0.008767550811171532,,,,0.6766669174226431,9
210,8.4,1,0.9997345209121704,0.5225217633849395,0.38406990373445726,-0.4448900106847914,0.9998188614845276,0.6216698753408799,0.5457392922496955,-0.05148422023874001,0.9992509484291077,0.4278246833663385,0.5440278973205895,0.009110069427882382,0.9989116787910461,0.7091206644474264,0.7311660106708625,-0.22303094611606383,0.9976610541343689,0.3303010541801244,0.7337641058259259,-0.10407572010091985,0.9993687868118286,0.7804438316057163,0.5563305646104397,-0.6836028488375542,0.9989253878593445,0.24908446609216284,0.5510970225002131,-0.5496276502742089,0.8833035230636597,0.56501333258061,0.9985625419966138,0.01913872156215142,0.8425027132034302,0.4537204402678683,0.9901512989349863,-0.016618993388137403,0.024237504228949547,,,,0.020072340965270996,,,,0.012552137486636639,,,,0.009249149821698666,,,,0.6758145082455415,9
211,8.44,1,0.9997316598892212,0.5223192120973477,0.3914846696756206,-0.44958061658446413,0.999822199344635,0.6224537459314412,0.5501959794778936,-0.05636725759362214,0.9992766380310059,0.4279764584349434,0.5493618893838731,0.007577070309764468,0.9989014863967896,0.7091655546574946,0.7365382233273003,-0.22745991947481004,0.9976354241371155,0.3300362105193946,0.7376037614072497,-0.10492489698780011,0.9993622303009033,0.7813137481869286,0.5603543421572394,-0.6849078212508021,0.9989386796951294,0.24890383022493268,0.5550579874759944,-0.5514251271340849,0.8746981024742126,0.5652406100338287,1.0008266222244728,0.018220128733125344,0.8338502645492554,0.4536398429270021,0.992072400476872,-0.015688656821414657,0.025377973914146423,,,,0.020482473075389862,,,,0.012925497256219387,,,,0.00941921304911375,,,,0.6746478340087029,9
212,8.48,1,0.9997307062149048,0.5222228985795325,0.39674190906796314,-0.4514733153400132,0.9998227953910828,0.6228771783024452,0.5548688920153696,-0.05876716579098029,0.9992929100990295,0.42806467653838676,0.5540757272394266,0.004650603403791712,0.9988719820976257,0.7094280948146591,0.7395655098863154,-0.22529447914719858,0.9976222515106201,0.3295856210108845,0.7426097178029611,-0.10965544357177318,0.9993391633033752,0.7821190096122739,0.5636546781323515,-0.6749367010623137,0.9989471435546875,0.24874147033916216,0.5589589431218527,-0.5540393248813869,0.8708493709564209,0.5652946153018783,1.0030178721980612,0.018146408704663226,0.8310534954071045,0.4535924817141694,0.9940249601189666,-0.015612892801011979,0.027368810027837753,,,,0.021838746964931488,,,,0.013547868467867374,,,,0.009988393634557724,,,,0.6744825875100035,9
213,8.52,1,0.9997201561927795,0.5221581434446834,0.40143870373248475,-0.45195710842531084,0.9998217821121216,0.6233879431066182,0.5598580823609692,-0.06280767568517691,0.99927818775177,0.42828619052042083,0.5583980148659384,0.0031776428788821633,0.9988477230072021,0.7095254700316077,0.7452264317190047,-0.22685560722243978,0.9974687695503235,0.32941673743341104,0.7467368750271515,-0.10184875241909117,0.9993166327476501,0.782699983917465,0.5655374049607429,-0.6721629782935921,0.9988518953323364,0.2486678459183217,0.5623767761421755,-0.5421075104606414,0.8642331957817078,0.5655188682788349,1.005643942690437,0.016823178052079116,0.824783444404602,0.45360759074606116,0.9962696567604006,-0.014259954444926743,0.028368065133690834,,,,0.022605102509260178,,,,0.013665190897881985,,,,0.010393590666353703,,,,0.6736425950836676,9
214,8.56,1,0.9996903538703918,0.5219774705833975,0.4065702283558805,-0.4567632330388309,0.9998197555541992,0.6237486792389637,0.5639881303299092,-0.06619574481247142,0.9992767572402954,0.42844954727439744,0.5627390787937606,-0.0015555759495551867,0.9988219738006592,0.7095934359881441,0.7495813947737988,-0.22724869347974197,0.9973620772361755,0.32904289546936366,0.7500985439566891,-0.09744864631092133,0.9992952346801758,0.7831148198465041,0.5684110664948283,-0.6706754524603149,0.9987707138061523,0.24840570177188404,0.5654564948501973,-0.5347594773026888,0.8594735264778137,0.5656787600298341,1.0076849670366261,0.016521873810311165,0.8198890686035156,0.45353302481355595,0.9982392703295093,-0.01396894217198415,0.02850232645869255,,,,0.02281990647315979,,,,0.01368539035320282,,,,0.01059301383793354,,,,0.6729230844917206,9
215,8.6,1,0.9996665120124817,0.5213997447358318,0.41074386109156324,-0.45658645898613703,0.9998171925544739,0.6238752379962662,0.5687907206289009,-0.06795049183367484,0.9992620944976807,0.42857614575668235,0.5668485792633747,-0.002261703945893927,0.9988248348236084,0.7096120800631456,0.7536394881481472,-0.22712315865511867,0.9972071647644043,0.3283379174106392,0.7532042327685837,-0.08911735216654249,0.9992902874946594,0.7833905422542167,0.5705514828897635,-0.6685272367165747,0.99867182970047,0.248112704156693,0.5681065933044704,-0.5221110958533296,0.8513038754463196,0.5657886636580756,1.0095077542274267,0.016097139329357944,0.8116483092308044,0.4533670851171774,0.9999979794383286,-0.013562536251701179,0.028808049857616425,,,,0.022876234725117683,,,,0.013596485368907452,,,,0.01069529727101326,,,,0.6716667821344274,9
216,8.64,1,0.9996572136878967,0.5206214903500401,0.4138248970952634,-0.4610133619046147,0.9998137950897217,0.6239610753917895,0.5726391223162834,-0.07171848223566168,0.9992610812187195,0.42865068309695364,0.5704954884956079,-0.004016432989527005,0.9988245964050293,0.7096097886800814,0.7578906914683361,-0.22789354198881606,0.9971360564231873,0.3276044644696664,0.755841521840749,-0.08494388515664969,0.9992843270301819,0.7840740345614721,0.5719908015306775,-0.6671473501082642,0.9986046552658081,0.24752816712776754,0.5711633276239203,-0.5170021737688547,0.8462426066398621,0.5658556720244896,1.0109242172505806,0.01575538769483646,0.8070017099380493,0.4531063294417196,1.0014994424832033,-0.013238460187872333,0.02954508736729622,,,,0.023492000997066498,,,,0.01376505009829998,,,,0.011067209765315056,,,,0.6710534915328026,9
217,8.68,1,0.9996594190597534,0.5201172672802912,0.41643498714694405,-0.46321580863546874,0.9998099207878113,0.6237309107904574,0.5758201820615229,-0.07239603786837466,0.9992798566818237,0.4285635274175166,0.5743248597539323,-0.004760893768541467,0.9988288283348083,0.7096050554680857,0.7610588124160493,-0.2267697379151586,0.9971721768379211,0.32677811408521784,0.7584604222526357,-0.09023343094626748,0.9992838501930237,0.7847221736002263,0.5729152297440359,-0.665853127099024,0.9986388683319092,0.2469101588839685,0.5736720778451976,-0.524095594838424,0.8408315181732178,0.5658963372746714,1.0121954063600744,0.0156350406863695,0.803255558013916,0.45283848834083207,1.0029904561814185,-0.013143006407054323,0.03143896907567978,,,,0.024609757587313652,,,,0.014268246479332447,,,,0.011513466946780682,,,,0.6706608028079455,9
218,8.72,1,0.9996596574783325,0.5197717676725283,0.4195848709657819,-0.4577536656418053,0.9998092651367188,0.623392269095526,0.5790094435288814,-0.06724895986338442,0.9992704391479492,0.428378081825013,0.5780850266446471,0.0004277928441457782,0.9988272190093994,0.7096288504121326,0.7624927019611166,-0.2196088545135381,0.9970948100090027,0.32615515308715337,0.7607360918586594,-0.08786878633407531,0.9992757439613342,0.7849342933020798,0.5740855569466186,-0.6583075771529106,0.9986041188240051,0.24641125784715773,0.576548794163727,-0.5204142450974528,0.8370482921600342,0.5658036565092927,1.0140133903442334,0.01544329568131605,0.7988946437835693,0.4525799746754965,1.0050477189127167,-0.012968048798523785,0.03273266181349754,,,,0.025287680327892303,,,,0.014611841179430485,,,,0.011884390376508236,,,,0.6702308279390519,9
219,8.76,1,0.9996657371520996,0.5195370883858608,0.42247708781764126,-0.45756135799199593,0.9998099207878113,0.623111410495164,0.581480196123522,-0.06494746448292324,0.9992754459381104,0.42814242994253293,0.5809173614304125,0.0026690916606570267,0.998820960521698,0.7096438975475565,0.7631481666241702,-0.21829578020455492,0.9970436096191406,0.32562402290102044,0.7630077131078242,-0.09364587370093111,0.999267578125,0.7849454658732081,0.5752032979703905,-0.6598049575943786,0.9986112117767334,0.2460651787169827,0.5800340806220216,-0.529517819859614,0.8343760371208191,0.5658728725428788,1.0158030375056424,0.015419164608604582,0.7966148853302002,0.4524131324698766,1.0074467104288432,-0.012947177476672041,0.03401469439268112,,,,0.025745490565896034,,,,0.014938835985958576,,,,0.012073619291186333,,,,0.6700198482005641,9
220,8.8,1,0.9996681809425354,0.5193803767146155,0.42509034872992485,-0.45890979858634046,0.9998028874397278,0.6222768371200218,0.584184795323651,-0.06139233138845157,0.9992596507072449,0.42742775488719464,0.5841454527144235,-0.0016562367382497104,0.9987404346466064,0.7096485118011271,0.7633591200125447,-0.21564160999454496,0.9969958662986755,0.3247699258863661,0.7660553782423257,-0.10796274902894903,0.9992110729217529,0.7844585621608977,0.5780396808250619,-0.6606018545628911,0.9986015558242798,0.24556298597987858,0.5828908646446436,-0.545314889415722,0.8259763717651367,0.5659057490727092,1.0177170802105535,0.01695779203621627,0.7881034016609192,0.4522435570525296,1.0096978514521067,-0.01448026110568781,0.03583453595638275,,,,0.02702510729432106,,,,0.01541900634765625,,,,0.012592374347150326,,,,0.6690177266271069,9
221,8.84,1,0.9996445178985596,0.5192729673631031,0.42848085582912515,-0.4598522228467268,0.9997961521148682,0.6212849399871585,0.5870243338669823,-0.06165944535215749,0.9991820454597473,0.426904218655602,0.5866933825567584,-0.004631009753246641,0.9986003637313843,0.7086404953358316,0.7594581895717543,-0.21611026129879757,0.996698796749115,0.3240894638198429,0.7687339654036306,-0.11510855420164631,0.9990525245666504,0.7797137390551545,0.5894127552057018,-0.662075585293862,0.9984559416770935,0.2451690006358967,0.5850059663295128,-0.5484607327831136,0.8206413388252258,0.5657129878690391,1.0199019132320433,0.016440082515017752,0.7809852361679077,0.45202832155794076,1.0118242182721815,-0.013942124769214763,0.03726843371987343,,,,0.028162123635411263,,,,0.015835264697670937,,,,0.013062222860753536,,,,0.6682603817003278,9
222,8.88,1,0.9996485114097595,0.5191593715839512,0.4314285522149244,-0.45926193890248346,0.9997971057891846,0.6201744583247969,0.5893814225542386,-0.060844054560621946,0.9991771578788757,0.426202958904945,0.5887089981703614,-0.004077516544227475,0.9985690116882324,0.7078944718609671,0.7567398048990956,-0.21485200068583826,0.9966207146644592,0.3233473155785073,0.7709408550786534,-0.12000893080843146,0.9990274906158447,0.7765996797565922,0.5955709800165193,-0.6606249732947994,0.9984508752822876,0.24455920881752988,0.587926490359263,-0.5498460726138594,0.8204935789108276,0.565377461554943,1.0219010763153478,0.016067720884894922,0.7806090712547302,0.45169499827781434,1.0139799013607784,-0.013554849416103742,0.03894111141562462,,,,0.028878137469291687,,,,0.01651642471551895,,,,0.013463067822158337,,,,0.6684763276089842,9
223,8.92,1,0.9996592402458191,0.5190252090002148,0.43403867222988274,-0.4569515600610993,0.9997999668121338,0.6193593914210009,0.5916707517388947,-0.057362280680271244,0.9991759657859802,0.42521540349550063,0.5907517860182184,-0.003165235427312823,0.9985297918319702,0.7073006046850775,0.755900038111984,-0.21333178856831309,0.9965286254882812,0.32270069298365994,0.7736232205757788,-0.12210649418064812,0.9990094900131226,0.7757625699618471,0.5965649892418492,-0.6597729271872494,0.9984432458877563,0.24392464874890818,0.5905677202114755,-0.5532915251789142,0.8169292211532593,0.5651940200225878,1.0234377480496497,0.016607474117846206,0.7766661047935486,0.4513841561411955,1.015913526854034,-0.014062410327852513,0.039158955216407776,,,,0.02869470603764057,,,,0.01641133986413479,,,,0.013372556306421757,,,,0.6678753238028059,9
224,8.96,1,0.9996665120124817,0.5188667433613074,0.43629254933880335,-0.4675613681839362,0.9998003244400024,0.6186605634718583,0.5934133828856986,-0.06144827522384383,0.9991644620895386,0.4240866553592574,0.5925596607619167,-0.009179334307814578,0.9984650611877441,0.7064457485206431,0.7568019717734511,-0.21707470849358101,0.9964118599891663,0.32202974323484795,0.7760256953210138,-0.13028570231855113,0.9989684224128723,0.7753441059992023,0.5969510005583599,-0.6655867241180496,0.998439610004425,0.24345405035312137,0.5924285795230175,-0.5655280411378895,0.8106916546821594,0.5650173133062777,1.0248186894123426,0.016977921394566338,0.7708107233047485,0.4510277355069514,1.0178972407666653,-0.014404110033703368,0.04211766645312309,,,,0.03017810545861721,,,,0.01697811298072338,,,,0.013930327259004116,,,,0.6673556032518928,9
225,9.0,1,0.9996505975723267,0.5186513900764259,0.43853203580459543,-0.472972214048755,0.9997963309288025,0.6177692313691587,0.5961315245255737,-0.06766756939175804,0.9991278648376465,0.42330399714564515,0.594216614666139,-0.012820614887350259,0.9984099864959717,0.7055987441926453,0.7578453305225589,-0.2253476107581669,0.9962811470031738,0.3215378697200363,0.7777427791574947,-0.13308839849573512,0.998893678188324,0.7745625900311982,0.5985941776304606,-0.6762975136090904,0.998360276222229,0.2432502974387667,0.594389448777532,-0.5720161241387772,0.8092615008354187,0.5649017546388725,1.0268543695912031,0.01669690683498159,0.7688368558883667,0.4507111858376083,1.0201250500620869,-0.014103943357690933,0.04180777817964554,,,,0.030161038041114807,,,,0.016945334151387215,,,,0.013957099989056587,,,,0.667037652948728,9
226,9.04,1,0.9996340274810791,0.5185018408303689,0.44075289257344014,-0.4821081219891272,0.9997895956039429,0.6170223464360264,0.5979956177450653,-0.07685800340869184,0.9989327788352966,0.4227175572897858,0.5956167189198617,-0.016992618227155427,0.9982959032058716,0.7046910034688788,0.7517770864568861,-0.24108845761666195,0.9956750273704529,0.321191984697046,0.7793696891579573,-0.13896291351675488,0.9987423419952393,0.7703930982906222,0.608818368322493,-0.6980826929961356,0.9980803728103638,0.24309721872425705,0.5963954698552556,-0.5762573569483374,0.8105520009994507,0.5649756449132416,1.0284439618243464,0.0152884170786532,0.7656763792037964,0.45049192565021434,1.021709693570835,-0.012700804422177208,0.041878584772348404,,,,0.03003045544028282,,,,0.01686031185090542,,,,0.013854751363396645,,,,0.6667694254563405,9
227,9.08,1,0.9996447563171387,0.5183802226785482,0.44233694296661497,-0.48658603242493603,0.9997903108596802,0.6161812024169464,0.6012034387692019,-0.08137184692391464,0.9989491701126099,0.421932398435484,0.5978127802950659,-0.024218253253803643,0.9982860088348389,0.7043522372792893,0.7538112458191214,-0.24688731968278332,0.9957605004310608,0.32088854094217567,0.782985814404436,-0.14738488770973332,0.9987425208091736,0.7702675992519676,0.6146919720816503,-0.7004432850110827,0.9981478452682495,0.2429851998850866,0.5979233702080355,-0.5819184961544245,0.8030207753181458,0.5648437440761405,1.0308051910397988,0.01444408482692585,0.7590566873550415,0.4503334367288775,1.0245343418617365,-0.011839834074094028,0.0460367277264595,,,,0.03206783905625343,,,,0.017831692472100258,,,,0.014684670604765415,,,,0.6663091927050397,9
228,9.12,1,0.9996553063392639,0.5182357952716512,0.4440144601971749,-0.48439143168945964,0.999794065952301,0.6156651073492874,0.6041544596267683,-0.08013588854748105,0.9989573955535889,0.42129910231620815,0.6000845730185274,-0.01809265464170197,0.9983308911323547,0.7041003309156013,0.7585385659954278,-0.24879572230490296,0.9958248734474182,0.3203898670863037,0.7863240357184048,-0.14606399639662257,0.9987750053405762,0.7703937007973307,0.6172007138941211,-0.706630528084418,0.9981927275657654,0.2427741648729259,0.5989713176131084,-0.5839094050565102,0.8040570020675659,0.5647800952452355,1.0333521569250332,0.013184886324826499,0.7590857744216919,0.4501295470008789,1.027254531799706,-0.010573955601269891,0.04673698917031288,,,,0.0320340171456337,,,,0.017830219119787216,,,,0.014561308547854424,,,,0.6664488904464704,9
229,9.16,1,0.9996598958969116,0.5183233269061439,0.44605453038787746,-0.48650132564320064,0.9997938275337219,0.6153057541110234,0.606439078245467,-0.08008968103284306,0.9989566802978516,0.420844574458336,0.6024326771414115,-0.01887959185725841,0.9983004331588745,0.7039052388793089,0.7621339891090919,-0.2493638039284803,0.9958350658416748,0.3199411066188064,0.7885897120992883,-0.14816898567429487,0.9987521767616272,0.7706638077689011,0.6180177381425564,-0.7100222349945571,0.9982042908668518,0.24250885232120056,0.6001870525705699,-0.5892611592498538,0.8030226826667786,0.5647394392073704,1.0363520049189343,0.012352776270505322,0.7586556673049927,0.45001368204421566,1.030433393531309,-0.00973729487689378,0.048454731702804565,,,,0.033031780272722244,,,,0.01826523430645466,,,,0.015028011985123158,,,,0.6666123445074146,9
230,9.2,1,0.9996663928031921,0.5183041506612356,0.44900019126338886,-0.46963739557395107,0.9997951984405518,0.6150537776907962,0.6090346804020148,-0.06730649856575595,0.9989780187606812,0.42052430389409723,0.6047200265468242,-0.005171368250652902,0.9983220100402832,0.7038255909292003,0.7649275534962068,-0.2364568728663226,0.9958914518356323,0.319619169063325,0.7905709358863414,-0.13369592750137957,0.9987829923629761,0.7715892205491621,0.618113115981482,-0.6990026045390672,0.9982509016990662,0.2423445554443251,0.6033037647584596,-0.5772400751353285,0.8050709962844849,0.5647603862709191,1.0393103484505781,0.011196617751297924,0.7621240615844727,0.45005867616103823,1.033951743353691,-0.00858536342471768,0.0493692122399807,,,,0.03314866125583649,,,,0.018374569714069366,,,,0.015117318369448185,,,,0.6671455219531288,9
231,9.24,1,0.9996810555458069,0.5183530439459123,0.4521025916938204,-0.4553618919286212,0.9997992515563965,0.6148695979091006,0.6118484895954668,-0.0541091471686342,0.9990171790122986,0.42030370865920996,0.6069125088114299,0.002961460627035969,0.9983288645744324,0.7038101420249214,0.7690025480121487,-0.2193679151853313,0.99605792760849,0.3193986496914115,0.7928785948920912,-0.12281153084681568,0.9988027811050415,0.7730315692125231,0.6180683363364972,-0.6809491978073213,0.9983084797859192,0.24248007936354832,0.6060407520816389,-0.5665144143748966,0.810035765171051,0.5647800738869577,1.0431956139143366,0.010424178221110803,0.7687640190124512,0.45011749481197905,1.037839270369709,-0.007821548728599654,0.04866607487201691,,,,0.03240678086876869,,,,0.018322722986340523,,,,0.014863226562738419,,,,0.6679272406662886,9
232,9.28,1,0.999689519405365,0.5183893434868243,0.45490503814845806,-0.4485851331555005,0.9998030066490173,0.6146255158882075,0.6145489864618676,-0.0474713151000008,0.9990431070327759,0.4201954349305418,0.6093043909908463,0.007725550508838565,0.9983217120170593,0.7036631967437237,0.7719752786627491,-0.2116552071317308,0.9961623549461365,0.31925763459126955,0.7951340027926431,-0.11723387799950734,0.9988116025924683,0.7739833848505148,0.6179406277557994,-0.6686201598434514,0.9983623027801514,0.24257436496171803,0.6085391295989319,-0.5593342356656075,0.81141197681427,0.5648012402336725,1.0467435658827662,0.009296754510873566,0.7699647545814514,0.4501546892575989,1.0418009357805553,-0.006675249150810792,0.047489769756793976,,,,0.031374696642160416,,,,0.018074998632073402,,,,0.014414594508707523,,,,0.6679172612583408,9
233,9.32,1,0.9996894001960754,0.5184141630794794,0.45748400742730166,-0.4386289400659213,0.9998064637184143,0.6143664495597793,0.6168817199418711,-0.03945872292314425,0.999065637588501,0.42017251860085436,0.6117765226472209,0.011938506072699199,0.9983258247375488,0.7035624629327037,0.7749086497872825,-0.19888236458907432,0.9962584972381592,0.319064760603354,0.7967119121347513,-0.10490528140072629,0.9988263845443726,0.7749689280768484,0.6178634805038123,-0.6551953310104416,0.9983676075935364,0.24260762851941003,0.6108915802963549,-0.5448192597371196,0.812584638595581,0.5648175408320277,1.0498455781339275,0.00854999087941826,0.7718267440795898,0.45018110981949155,1.0453885632762165,-0.005912380655475167,0.046605098992586136,,,,0.030578764155507088,,,,0.01785256527364254,,,,0.014182734303176403,,,,0.667997720078207,9
234,9.36,1,0.999699592590332,0.5185039027935597,0.45923670568510355,-0.42944653212642137,0.9998089075088501,0.6141019367690244,0.6191565217579242,-0.029745345876501184,0.9990939497947693,0.4201426995564333,0.6140707793788267,0.01745621701742949,0.9983140826225281,0.7034181706356868,0.7773495887771078,-0.18810764685339665,0.9963648319244385,0.31892170218476845,0.7983682684755576,-0.09951103603366239,0.9988353252410889,0.7759001892652286,0.617719480374275,-0.646324379049991,0.9984233379364014,0.24264009063497372,0.6130661902814688,-0.5391309667288561,0.8147509694099426,0.564835173975791,1.052309490543511,0.008320791284958785,0.775041937828064,0.45016531664090936,1.047945106685777,-0.0056618256237679675,0.04614832252264023,,,,0.030139125883579254,,,,0.017715124413371086,,,,0.013966748490929604,,,,0.668330942782072,9
235,9.4,1,0.9997090697288513,0.5185865152959459,0.46061947551281374,-0.42194838589162453,0.9998080730438232,0.61391570493189,0.6206324215137349,-0.021885406324511095,0.9991273283958435,0.4201168194351774,0.6155999763875512,0.02134811283117552,0.998283326625824,0.7032208926055337,0.779556618386346,-0.18117980276094728,0.9964528679847717,0.31888045366102885,0.7994501841921982,-0.09659213958051062,0.9988330006599426,0.776676616002353,0.6175389113874961,-0.6412611960990012,0.9984608888626099,0.24295453116832802,0.6145326809677191,-0.5360351489048709,0.8181447386741638,0.5650830330093263,1.053913100671107,0.008790033243600712,0.7804132103919983,0.4501542167124183,1.0495817653958337,-0.00613486252790707,0.045679379254579544,,,,0.029636913910508156,,,,0.01753247156739235,,,,0.013782011345028877,,,,0.6689125600342567,9
236,9.44,1,0.9997153282165527,0.5187748424568874,0.46154081548092546,-0.4261373220484612,0.9998130798339844,0.6138168138983373,0.6216591676853468,-0.021871519157759076,0.9991637468338013,0.4201021276371406,0.6167021001228208,0.017639725680661335,0.9983340501785278,0.7031457226079159,0.7831130885856216,-0.17846380800190367,0.9966054558753967,0.31885536160912215,0.8005685684086445,-0.09552765236801285,0.9988727569580078,0.7773822631939872,0.6184580560521493,-0.638595731232161,0.998517632484436,0.24298361708598376,0.6155152004574631,-0.5354127427183645,0.8204084038734436,0.5654631538339149,1.0549366363663812,0.009247443107518485,0.7845590710639954,0.4502516340593419,1.0508895749685203,-0.00659319659368408,0.046433355659246445,,,,0.029842006042599678,,,,0.017649691551923752,,,,0.013882622122764587,,,,0.6695228615918984,9
237,9.48,1,0.9997260570526123,0.5188917941502106,0.4621663968502129,-0.4286014693002711,0.9998182654380798,0.6140534514095154,0.6223703977016268,-0.02233049181464335,0.9991798400878906,0.4199799058556267,0.6175064169758518,0.020182918812193962,0.9983584880828857,0.7031579951863504,0.7853741650426194,-0.18631712636478698,0.996631920337677,0.3188377524693039,0.8020739529431953,-0.09674992504273319,0.9988949298858643,0.7778794169975556,0.6190696820812768,-0.6539356865699253,0.9985515475273132,0.24318052469605134,0.6159774618477052,-0.546697381950432,0.8207698464393616,0.5657749074899537,1.0556019348050691,0.008507760288866411,0.7837287187576294,0.44986649711588467,1.0517262562499368,-0.005830971762114252,0.046243418008089066,,,,0.029057055711746216,,,,0.01756679080426693,,,,0.013514314778149128,,,,0.6693877840701205,9
238,9.52,1,0.9997212886810303,0.5190260349369009,0.462778996081854,-0.43158912955865925,0.9998185038566589,0.6146213396126068,0.6225685665590923,-0.02725394825293734,0.9991970658302307,0.4199409495198524,0.6176153407867523,0.02168082356577212,0.99833744764328,0.7029970882629067,0.7868148330103023,-0.19189392754226495,0.9966033697128296,0.31879993614509294,0.803101400706248,-0.09620061059582358,0.9988798499107361,0.7782538712409403,0.6194298888880155,-0.6631279518952581,0.9985606670379639,0.24335226314504688,0.6161568492642341,-0.5490171518642801,0.8187509179115295,0.565993510558443,1.0560343127947922,0.007390963598625297,0.7832112312316895,0.44959952087960253,1.052271127807115,-0.0047079967836677426,0.04822586849331856,,,,0.029739903286099434,,,,0.018120450899004936,,,,0.013813373632729053,,,,0.6694599952405462,9
239,9.56,1,0.99973064661026,0.5191214697618456,0.4627104714077647,-0.42644956021906893,0.9998226165771484,0.6151862848414803,0.6221189332712047,-0.027844472858884733,0.9991934895515442,0.4199146099172688,0.6173132708135287,0.02577155244437422,0.9983068108558655,0.7028909085995254,0.786110316741016,-0.19547330647858677,0.9964855313301086,0.3187940104391993,0.8033816974571879,-0.09611237176112022,0.9988736510276794,0.7785125917465573,0.619402225608299,-0.6683713328366904,0.998556911945343,0.24351801949806828,0.6159760764235167,-0.5472530389530826,0.8192593455314636,0.5660831789294538,1.055748464966944,0.006961009478991731,0.782524049282074,0.44937063412103184,1.0517065406589807,-0.004274121031832951,0.04971187561750412,,,,0.030048906803131104,,,,0.01883072592318058,,,,0.014013991691172123,,,,0.6696429655958827,9
